trip_time_in_secs    trip_distance          pickup_longitude               pickup_latitude                dropoff_longitude              dropoff_latitude               payment_type fare_amount            surcharge              mta_tax                tolls_amount           total_amount
-------------------- ---------------------- ------------------------------ ------------------------------ ------------------------------ ------------------------------ ------------ ---------------------- ---------------------- ---------------------- ---------------------- ----------------------
308                  0.8                    -73.944611                     40.779922                      -73.951958                     40.76936                       CSH          5.5                    0                      0.5                    0                      6
273                  0.8                    -73.979736                     40.771053                      -73.976898                     40.780136                      CSH          5.5                    0                      0.5                    0                      6
293                  0.8                    -73.978157                     40.762482                      -73.982178                     40.772812                      CSH          5.5                    0                      0.5                    0                      6
316                  0.8                    -73.989441                     40.757542                      -73.991493                     40.750149                      CSH          5.5                    0                      0.5                    0                      6
336                  0.8                    -73.972694                     40.747555                      -73.979164                     40.755413                      CSH          5.5                    0                      0.5                    0                      6
318                  0.8                    -74.002831                     40.72192                       -73.995628                     40.72905                       CSH          5.5                    0                      0.5                    0                      6
332                  0.8                    -73.982307                     40.735928                      -73.990311                     40.725094                      CSH          5.5                    0                      0.5                    0                      6
335                  0.8                    -73.980972                     40.741371                      -73.990944                     40.748211                      CSH          5.5                    0                      0.5                    0                      6
245                  0.8                    -73.987846                     40.737949                      -73.980461                     40.748478                      CSH          5.5                    0                      0.5                    0                      6
331                  0.8                    -73.993156                     40.742702                      -73.983391                     40.751293                      CSH          5.5                    0                      0.5                    0                      6
315                  0.8                    -73.948868                     40.770786                      -73.961151                     40.771828                      CSH          5.5                    0                      0.5                    0                      6
277                  0.8                    -73.967545                     40.803013                      -73.971802                     40.792606                      CSH          5.5                    0                      0.5                    0                      6
313                  0.8                    -73.951736                     40.773491                      -73.958405                     40.78138                       CSH          5.5                    0                      0.5                    0                      6
291                  0.8                    -73.996323                     40.723862                      -73.995384                     40.732716                      CSH          5.5                    0                      0.5                    0                      6
247                  0.8                    -73.972786                     40.795551                      -73.966972                     40.803631                      CSH          5.5                    0                      0.5                    0                      6
283                  0.8                    -73.972961                     40.795082                      -73.963936                     40.799618                      CSH          5.5                    0                      0.5                    0                      6
307                  0.8                    -73.976334                     40.775627                      -73.979691                     40.783905                      CSH          5.5                    0                      0.5                    0                      6
354                  0.8                    -73.971581                     40.797523                      -73.970528                     40.788368                      CSH          5.5                    0                      0.5                    0                      6
243                  0.8                    -73.98967                      40.772854                      -73.990036                     40.762161                      CSH          5.5                    0                      0.5                    0                      6
300                  0.8                    -73.984512                     40.769768                      -73.982773                     40.761978                      CSH          5.5                    0                      0.5                    0                      6
270                  0.8                    -73.987343                     40.738266                      -73.977921                     40.745899                      CSH          5.5                    0                      0.5                    0                      6
282                  0.8                    -73.991394                     40.754669                      -73.978264                     40.748379                      CSH          5.5                    0                      0.5                    0                      6
327                  0.8                    -73.983887                     40.775478                      -73.978767                     40.785259                      CSH          5.5                    0                      0.5                    0                      6
336                  0.8                    -73.981285                     40.767822                      -73.983658                     40.766407                      CSH          5.5                    0                      0.5                    0                      6
278                  0.8                    -73.95504                      40.77317                       -73.945709                     40.778091                      CSH          5.5                    0                      0.5                    0                      6
317                  0.8                    -73.964149                     40.773533                      -73.954033                     40.778862                      CSH          5.5                    0                      0.5                    0                      6
345                  0.8                    -73.953491                     40.787006                      -73.960236                     40.779892                      CSH          5.5                    0                      0.5                    0                      6
278                  0.8                    -73.981094                     40.75021                       -73.971481                     40.755039                      CSH          5.5                    0                      0.5                    0                      6
272                  0.8                    -73.965164                     40.763393                      -73.963203                     40.773479                      CSH          5.5                    0                      0.5                    0                      6
296                  0.8                    -73.962326                     40.758812                      -73.954071                     40.770344                      CSH          5.5                    0                      0.5                    0                      6
267                  0.8                    -73.972321                     40.786671                      -73.970528                     40.796642                      CSH          5.5                    0                      0.5                    0                      6
315                  0.8                    -73.990967                     40.734543                      -73.997917                     40.72459                       CSH          5.5                    0                      0.5                    0                      6
295                  0.8                    -73.959923                     40.766762                      -73.970467                     40.761936                      CSH          5.5                    0                      0.5                    0                      6
250                  0.8                    -73.983162                     40.738991                      -73.979675                     40.74868                       CSH          5.5                    0                      0.5                    0                      6
322                  0.8                    -73.97934                      40.746922                      -73.989227                     40.740154                      CSH          5.5                    0                      0.5                    0                      6
284                  0.8                    -73.984268                     40.760471                      -73.99131                      40.750111                      CSH          5.5                    0                      0.5                    0                      6
298                  0.8                    -73.994247                     40.751122                      -74.005707                     40.750893                      CSH          5.5                    0                      0.5                    0                      6
316                  0.8                    -73.990196                     40.73938                       -73.991379                     40.747272                      CSH          5.5                    0                      0.5                    0                      6
286                  0.8                    -73.957764                     40.769604                      -73.965958                     40.762108                      CSH          5.5                    0                      0.5                    0                      6
316                  0.8                    -73.971497                     40.756142                      -73.973061                     40.76273                       CSH          5.5                    0                      0.5                    0                      6
316                  0.8                    -73.977631                     40.748825                      -73.969566                     40.754704                      CSH          5.5                    0                      0.5                    0                      6
282                  0.8                    -73.978477                     40.719959                      -73.990761                     40.719688                      CSH          5.5                    0                      0.5                    0                      6
264                  0.8                    -73.984985                     40.742134                      -73.992165                     40.749332                      CSH          5.5                    0                      0.5                    0                      6
259                  0.8                    -73.955811                     40.784946                      -73.960602                     40.775936                      CSH          5.5                    0                      0.5                    0                      6
225                  0.8                    -73.995491                     40.763836                      -73.988457                     40.774567                      CSH          5.5                    0                      0.5                    0                      6
321                  0.8                    -73.971558                     40.748791                      -73.97628                      40.75441                       CSH          5.5                    0                      0.5                    0                      6
367                  0.8                    -73.963783                     40.773907                      -73.96888                      40.7644                        CSH          5.5                    0                      0.5                    0                      6
303                  0.8                    -73.995636                     40.724796                      -74.006302                     40.719025                      CSH          5.5                    0                      0.5                    0                      6
346                  0.8                    -73.991615                     40.740356                      -73.979774                     40.740017                      CSH          5.5                    0                      0.5                    0                      6
300                  0.8                    -73.95623                      40.771801                      -73.946243                     40.773895                      CSH          5.5                    0                      0.5                    0                      6
271                  0.8                    -74.00399                      40.752911                      -73.998268                     40.745327                      CSH          5.5                    0                      0.5                    0                      6
318                  0.8                    -73.959961                     40.770329                      -73.968391                     40.764946                      CSH          5.5                    0                      0.5                    0                      6
326                  0.8                    -73.987305                     40.73315                       -73.98983                      40.74181                       CSH          5.5                    0                      0.5                    0                      6

(100 rows affected)


Completion time: 2021-01-24T22:30:00.4333632+00:00
